Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
6063,SQL Developer,DataCorp,Delhi,,0-2,"SQL, Power BI, Azure, Machine Learning",B.Tech,Full Time,56,9,2.7,IT,Finance,On Hold
6064,ML Engineer,VisionData,Bengaluru,,5+,"Python, Excel, Machine Learning, Pandas, Azure, Power BI",BCA,Full Time,53,347,3.7,Analytics,IT,On Hold
6065,Data Analyst,SmartSoft,Delhi,,2-5,"Pandas, NumPy, SQL, Power BI, Python",M.Tech,Remote,155,365,4.5,Business,E-commerce,Open
6066,Business Analyst,AnalyticsHub,Indore,,Fresher,"Tableau, Pandas, Azure, SQL, NumPy, Python",MCA,Full Time,86,452,3.1,Analytics,Retail,On Hold
6067,SQL Developer,InsightIQ,Pune,18.0 LPA,Fresher,"SQL, Machine Learning, Tableau",B.Tech,Remote,175,317,3.7,Data Engineering,Retail,On Hold
6068,BI Developer,VisionData,Chennai,,1-3,"Statistics, Python, Azure, Machine Learning, Pandas",BCA,Full Time,117,162,3.2,Analytics,IT,On Hold
6069,ML Engineer,FutureAI,Bhopal,17.7 LPA,0-2,"Power BI, Pandas, Machine Learning, Excel, NumPy",M.Tech,Full Time,56,500,4.0,AI,IT,Closed
6070,Data Analyst,DataCorp,Indore,,1-3,"Machine Learning, Pandas, SQL, NumPy, Azure",BCA,Internship,150,248,2.8,Business,IT,Open
6071,Data Scientist,SmartSoft,Bengaluru,,0-2,"NumPy, Azure, Statistics, Tableau, Power BI",BCA,Internship,25,331,4.4,AI,IT,On Hold
6072,BI Developer,FutureAI,Pune,,0-2,"Power BI, Tableau, Machine Learning, Python",,Contract,31,214,3.9,Analytics,Finance,On Hold
6073,Business Analyst,InsightIQ,Indore,1001083,,"SQL, Pandas, NumPy",M.Tech,Internship,65,201,2.6,Business,Finance,Closed
6074,Data Scientist,InsightIQ,Mumbai,,0-2,"Power BI, NumPy, Tableau, Statistics",M.Tech,Internship,52,59,2.8,IT,IT,Open
6075,power bi developer ,AnalyticsHub,Bhopal,,5+,"Python, Machine Learning, SQL, Azure",BCA,Remote,14,330,2.8,Analytics,E-commerce,Closed
6076,SQL Developer,InsightIQ,Chennai,,5+,"Pandas, SQL, Machine Learning",BSc,Full Time,155,401,2.6,Data Engineering,IT,Closed
6077,SQL Developer,SmartSoft,Hyderabad,4.1 LPA,Fresher,"Statistics, Machine Learning, Python, Azure, NumPy",MCA,Contract,4,298,4.7,AI,Healthcare,Closed
6078,BI Developer,FutureAI,Bengaluru,,5+,"Tableau, Python, Statistics, NumPy",MCA,Internship,20,290,3.7,Data Engineering,Retail,On Hold
6079,Data Scientist,SmartSoft,Mumbai,686958,,"Excel, Azure, Machine Learning, Statistics, Tableau",,Remote,100,112,4.1,AI,Finance,On Hold
6080,Data Analyst,InsightIQ,Chennai,13.8 LPA,1-3,"SQL, Azure, Machine Learning, NumPy",,Remote,100,154,4.0,Data Engineering,E-commerce,Closed
6081,Power BI Developer,VisionData,Bhopal,6.5 LPA,3-6,"Pandas, Power BI, NumPy, Statistics, Python",BCA,Full Time,2,402,2.9,Data Engineering,E-commerce,Closed
6082,Data Engineer,AnalyticsHub,PUNE,725033,5+,"Power BI, Azure, Excel, Statistics, Pandas, SQL",M.Tech,Contract,127,418,2.6,AI,Finance,Open
6083,Data Scientist,FutureAI,Chennai,968778,5+,"Excel, Statistics, Machine Learning, Power BI",M.Tech,Internship,172,481,2.8,Business,IT,On Hold
6084,SQL Developer,SmartSoft,Hyderabad,16.8 LPA,5+,"Azure, Python, Statistics",B.Tech,Remote,17,40,3.2,Analytics,Finance,Closed
6085,power bi developer  ,InsightIQ,Hyderabad,,2-5,"Statistics, Excel, NumPy, Power BI",BSc,Contract,135,459,4.5,IT,IT,Closed
6086,BI Developer,AnalyticsHub,Indore,6.3 LPA,3-6,"Tableau, Excel, Pandas, Power BI",,Internship,4,188,4.4,IT,Retail,Open
6087,ML Engineer,SmartSoft,Indore,,2-5,"NumPy, SQL, Python, Statistics, Pandas",,Remote,70,137,2.8,Analytics,E-commerce,Closed
6088,SQL Developer,ByteWorks,Chennai,4.3 LPA,,"Tableau, Azure, Python, Machine Learning, SQL",B.Tech,Internship,138,78,2.7,IT,Healthcare,Open
6089,SQL Developer,InsightIQ,Chennai,,Fresher,"Machine Learning, Statistics, SQL, Python, Excel",M.Tech,Full Time,7,194,3.3,IT,E-commerce,Closed
6090,BI Developer,TechNova,Bengaluru,,Fresher,"SQL, Power BI, Excel, NumPy, Pandas",,Remote,146,331,3.3,Business,Healthcare,On Hold
6091,ML Engineer,ByteWorks,Bhopal,,2-5,"SQL, Machine Learning, NumPy, Pandas, Excel, Python",BSc,Full Time,45,207,4.9,IT,IT,On Hold
6092,Data Engineer,AnalyticsHub,Bhopal,13.7 LPA,3-6,"Power BI, Excel, Machine Learning, Python",BSc,Contract,127,224,4.9,Analytics,Healthcare,Closed
6093,SQL Developer,InsightIQ,Hyderabad,742185,,"Excel, Statistics, Power BI, NumPy, Tableau, Pandas",B.Tech,Remote,88,5,3.1,Analytics,IT,On Hold
6094,BI Developer,InsightIQ,Indore,16.9 LPA,1-3,"Statistics, Python, Tableau, Excel",B.Tech,Remote,115,271,4.7,IT,Retail,Open
6095,ml engineer ,DataCorp,Mumbai,5.8 LPA,2-5,"Excel, Python, Power BI, SQL, NumPy, Machine Learning",B.Tech,Internship,152,259,3.1,AI,IT,On Hold
6096,SQL Developer,AnalyticsHub, indore ,15.4 LPA,Fresher,"Power BI, Pandas, SQL",B.Tech,Remote,4,53,3.1,Analytics,Healthcare,Open
6097,Business Analyst,AnalyticsHub,Pune,,0-2,"Tableau, Azure, Machine Learning",BCA,Remote,179,379,2.6,Analytics,Retail,Open
6098,Data Analyst,InsightIQ,Mumbai,,1-3,"Python, Statistics, Azure",M.Tech,Internship,144,438,4.1,Business,Healthcare,Closed
6099,Data Analyst,AnalyticsHub,Indore,1228825,Fresher,"Machine Learning, Azure, Excel",,Full Time,169,111,3.3,Data Engineering,E-commerce,On Hold
6100,Power BI Developer,AnalyticsHub,Mumbai,,1-3,"Power BI, NumPy, SQL, Azure",,Full Time,57,206,3.0,Analytics,E-commerce,On Hold
6101,Data Scientist,TechNova,Indore,7.1 LPA,3-6,"Power BI, Excel, Python, SQL, Statistics, NumPy",BCA,Internship,70,180,2.6,AI,E-commerce,Open
6102,Data Engineer,DataCorp,Bengaluru,,3-6,"Azure, Statistics, NumPy, Machine Learning",BCA,Full Time,138,259,4.9,Business,IT,Closed
6103,BI Developer,ByteWorks,Pune,,5+,"SQL, Power BI, Tableau, Statistics, Pandas, Azure",MCA,Internship,118,38,3.3,Data Engineering,Finance,On Hold
6104,ML Engineer,TechNova,,1276884,1-3,"SQL, Azure, Machine Learning, Python, Statistics, Pandas",BSc,Contract,167,288,3.2,Business,Healthcare,Closed
6105,BI Developer,InsightIQ,Pune,,Fresher,"Power BI, Machine Learning, SQL",BCA,Contract,5,425,4.5,AI,IT,Open
6106,BI Developer,ByteWorks,Delhi,5.4 LPA,3-6,"Excel, Tableau, NumPy",,Remote,131,372,4.7,Analytics,IT,Closed
6107,ML Engineer,InsightIQ,Mumbai,12.4 LPA,,"Python, Tableau, NumPy, Statistics, Pandas",,Internship,134,242,4.7,Analytics,Finance,Closed
6108,Data Scientist,TechNova,Bhopal,1325643,Fresher,"Python, NumPy, Statistics, Machine Learning, SQL",MCA,Remote,32,351,3.5,IT,Retail,On Hold
6109,BI Developer,TechNova,Hyderabad,330904,,"Python, Azure, SQL, Machine Learning",,Remote,128,167,2.8,AI,E-commerce,On Hold
6110,BI Developer,VisionData,Bengaluru,,5+,"NumPy, Excel, Tableau, Azure",BCA,Contract,72,444,4.0,Data Engineering,Retail,On Hold
6111,Data Engineer,VisionData,Mumbai,321403,1-3,"Tableau, Statistics, SQL",MCA,Internship,106,131,2.7,Data Engineering,E-commerce,On Hold
6112,Data Scientist,TechNova,Chennai,,2-5,"Pandas, Tableau, Machine Learning, Power BI, NumPy, Azure",B.Tech,Full Time,122,229,2.6,Data Engineering,IT,On Hold
6113,Business Analyst,AnalyticsHub,Chennai,1173870,Fresher,"Excel, Tableau, Statistics, Machine Learning",M.Tech,Remote,47,232,3.5,Data Engineering,Retail,Closed
6114,Power BI Developer,DataCorp,Bhopal,,3-6,"Statistics, Tableau, SQL, Machine Learning, NumPy, Pandas",,Internship,56,143,4.9,AI,Retail,Open
6115,Data Analyst,DataCorp,Mumbai,869103,2-5,"Python, Azure, Tableau, Machine Learning, Power BI, Excel",BSc,Internship,151,365,2.9,Analytics,E-commerce,Open
6116,Power BI Developer,SmartSoft,Chennai,1594056,1-3,"Excel, Azure, Python",MCA,Full Time,51,407,4.0,Business,Healthcare,Closed
6117,data analyst ,VisionData,Pune,,2-5,"SQL, Excel, Python",MCA,Contract,150,40,3.6,AI,Healthcare,Closed
6118,Data Engineer,VisionData,Delhi,12.3 LPA,5+,"Statistics, SQL, Machine Learning, Tableau, Power BI, Excel",MCA,Internship,8,128,4.3,Business,Retail,On Hold
6119,ML Engineer,TechNova,Delhi,,1-3,"Statistics, Python, Excel",M.Tech,Full Time,128,175,3.8,Business,E-commerce,Closed
6120,Business Analyst,FutureAI,Chennai,361650,2-5,"Tableau, Statistics, Python",BSc,Remote,23,43,3.1,Data Engineering,E-commerce,On Hold
6121,Data Analyst,SmartSoft,Bhopal,1155778,Fresher,"Excel, Azure, Pandas, Python",,Remote,113,362,3.3,Data Engineering,IT,Open
6122,ML Engineer,TechNova, ,869667,3-6,"Statistics, Azure, Excel",BSc,Full Time,51,46,4.8,Analytics,IT,Closed
6123,Data Analyst,InsightIQ,Delhi,775085,2-5,"Azure, Excel, SQL, Pandas, Python, Machine Learning",M.Tech,Internship,80,355,3.7,Analytics,Retail,Closed
6124,Power BI Developer,TechNova,Bhopal,713765,2-5,"SQL, NumPy, Pandas, Python",BSc,Internship,154,20,4.9,Business,Finance,On Hold
6125,Business Analyst,ByteWorks, ,,5+,"Tableau, Machine Learning, SQL",BSc,Full Time,140,326,3.7,Analytics,IT,Closed
6126,Business Analyst,ByteWorks,Indore,1362315,0-2,"Statistics, Python, SQL, Power BI, Azure",MCA,Contract,76,170,2.6,Data Engineering,IT,On Hold
6127,BI Developer,TechNova,Hyderabad,1698014,1-3,"SQL, Machine Learning, Statistics",MCA,Contract,121,233,3.4,Business,Finance,Closed
6128,Power BI Developer,AnalyticsHub,Indore,,1-3,"Power BI, Azure, NumPy, Statistics, Pandas, Python",M.Tech,Internship,16,496,4.7,IT,IT,Open
6129,Power BI Developer,FutureAI,Pune,13.2 LPA,5+,"SQL, Power BI, Excel, Azure, Python",M.Tech,Contract,82,401,2.7,IT,IT,Closed
6130,ML Engineer,InsightIQ,Bhopal,11.2 LPA,5+,"Excel, NumPy, Statistics, SQL",BCA,Contract,7,430,3.0,IT,Retail,Closed
6131,SQL Developer,ByteWorks,Chennai,1615457,2-5,"Machine Learning, SQL, Statistics, Excel",MCA,Remote,76,157,3.5,Analytics,Retail,Open
6132,Data Engineer,TechNova,hyderabad ,,5+,"SQL, Python, Statistics",B.Tech,Contract,170,103,2.9,IT,Retail,Closed
6133,Data Analyst,FutureAI,Chennai,1248009,0-2,"Excel, Tableau, Statistics",,Contract,94,245,2.7,Business,Retail,Closed
6134,Data Scientist,ByteWorks,Bengaluru,658308,2-5,"Statistics, Python, NumPy, Machine Learning",MCA,Full Time,124,387,4.0,Data Engineering,Healthcare,Open
6135,SQL Developer,TechNova,Bengaluru,,Fresher,"Machine Learning, Excel, Pandas, Python, NumPy",BSc,Remote,46,450,3.2,AI,E-commerce,On Hold
6136,ML Engineer,FutureAI,Pune,,2-5,"Tableau, SQL, Pandas, Machine Learning, Power BI, NumPy",MCA,Full Time,10,494,4.0,AI,E-commerce,Open
6137,SQL Developer,DataCorp,PUNE,4.3 LPA,1-3,"Python, Machine Learning, Excel, Tableau",M.Tech,Internship,173,250,4.8,Analytics,Healthcare,Closed
6138,Data Engineer,FutureAI,Pune,,0-2,"Tableau, Azure, Power BI, Machine Learning",BCA,Internship,98,33,4.1,Business,E-commerce,On Hold
6139,BI Developer,FutureAI,hyderabad ,,0-2,"SQL, Tableau, Azure, Statistics, Power BI, Machine Learning",,Remote,6,332,3.7,IT,Finance,Open
6140,Business Analyst,SmartSoft,Hyderabad,998529,,"Python, Excel, Power BI, Azure, Statistics",MCA,Remote,20,133,4.0,Data Engineering,IT,Open
6141,Data Analyst,VisionData,Chennai,10.6 LPA,5+,"NumPy, Statistics, Python",,Remote,113,91,3.7,Business,Finance,Open
6142,Data Analyst,ByteWorks,Bhopal,,,"SQL, Pandas, Azure, Python, NumPy, Statistics",,Contract,154,309,4.8,IT,E-commerce,On Hold
6143,Data Engineer,AnalyticsHub,Bhopal,1039984,5+,"SQL, Tableau, Azure, Power BI",MCA,Contract,123,451,2.5,AI,E-commerce,On Hold
6144,Data Analyst,FutureAI,Delhi,,1-3,"Statistics, Machine Learning, Pandas",M.Tech,Contract,117,164,2.7,IT,Finance,Open
6145,Data Scientist,VisionData,Pune,,2-5,"SQL, Power BI, Python, Pandas",BSc,Remote,123,36,2.9,IT,E-commerce,Open
6146,ML Engineer,InsightIQ,Hyderabad,12.6 LPA,3-6,"Python, Azure, Power BI, Pandas, Tableau, NumPy",BSc,Full Time,102,28,4.7,Data Engineering,IT,Open
6147,Power BI Developer,VisionData,Bengaluru,,,"Power BI, NumPy, SQL, Machine Learning",B.Tech,Remote,53,153,2.8,IT,IT,On Hold
6148,Data Analyst,SmartSoft,Hyderabad,,5+,"Statistics, SQL, Azure, Tableau, Machine Learning, Power BI",MCA,Full Time,46,484,4.1,Analytics,Finance,On Hold
6149,Power BI Developer,SmartSoft,Chennai,15.4 LPA,2-5,"Excel, Statistics, Azure, SQL, Power BI, Python",MCA,Internship,155,275,3.3,IT,Retail,Open
6150,BI Developer,DataCorp,Bhopal,12.2 LPA,Fresher,"Python, Machine Learning, Pandas, Azure, Power BI, NumPy",M.Tech,Remote,42,290,4.2,Data Engineering,Finance,On Hold
6151,Data Scientist,DataCorp,Indore,,0-2,"Power BI, Machine Learning, Python, Tableau, Excel",BCA,Internship,137,404,2.5,Data Engineering,E-commerce,Closed
6152,bi developer ,ByteWorks,Bhopal,13.8 LPA,3-6,"Azure, NumPy, SQL",M.Tech,Full Time,122,118,4.8,IT,IT,Closed
6153,SQL Developer,TechNova,Bhopal,,5+,"Tableau, Pandas, Power BI, Excel, Machine Learning, Azure",M.Tech,Internship,74,347,3.9,Analytics,Retail,Closed
6154,Power BI Developer,ByteWorks,Chennai,809360,0-2,"Machine Learning, Excel, Statistics, Pandas, NumPy, SQL",BSc,Remote,118,143,4.2,Business,E-commerce,On Hold
6155,Data Scientist,ByteWorks,Pune,,5+,"Python, SQL, Pandas, Statistics, Machine Learning",B.Tech,Internship,132,25,2.9,AI,IT,Closed
6156,Data Engineer,SmartSoft,Bengaluru,1000617,,"Python, Tableau, Power BI, SQL, Azure",BSc,Contract,84,8,4.2,Data Engineering,E-commerce,Closed
6157,Data Analyst,ByteWorks,Chennai,,2-5,"Azure, SQL, Python",MCA,Full Time,83,165,3.3,Business,IT,Open
6158,bi developer ,AnalyticsHub,Hyderabad,,0-2,"Machine Learning, Statistics, Power BI, Excel, Python",BSc,Remote,81,347,4.8,Data Engineering,Healthcare,On Hold
6159,Power BI Developer,TechNova,Bengaluru,4.5 LPA,,"NumPy, Machine Learning, Statistics, Power BI, Azure",M.Tech,Contract,58,449,4.5,AI,Finance,On Hold
6160,Data Engineer,InsightIQ,Chennai,437583,0-2,"Excel, Python, Machine Learning, Azure",MCA,Remote,53,265,2.9,Analytics,Finance,On Hold
6161,ML Engineer,ByteWorks,Chennai,1021351,0-2,"Tableau, Python, NumPy, Pandas, Excel, Power BI",,Full Time,15,7,2.5,IT,Finance,On Hold
6162,Data Engineer,SmartSoft,,,1-3,"SQL, Tableau, Excel, Azure, Pandas",B.Tech,Contract,35,366,2.5,IT,Finance,On Hold
6163,Power BI Developer,SmartSoft,Mumbai,8.7 LPA,5+,"Excel, NumPy, Python, Tableau",M.Tech,Contract,81,384,5.0,Business,Retail,On Hold
6164,Data Scientist,DataCorp,Bhopal,,5+,"SQL, Machine Learning, Pandas, NumPy, Excel",MCA,Full Time,27,280,4.4,IT,E-commerce,On Hold
6165,Business Analyst,FutureAI,Bengaluru,1678058,0-2,"SQL, Pandas, Tableau, Power BI, Statistics, Machine Learning",BCA,Internship,42,445,4.3,Analytics,E-commerce,Closed
6166,BI Developer,SmartSoft,Pune,8.6 LPA,Fresher,"Machine Learning, Tableau, Pandas, Azure, NumPy, SQL",BSc,Full Time,135,138,2.9,AI,Healthcare,Open
6167,Data Analyst,VisionData, indore ,981189,0-2,"Python, NumPy, Excel",BCA,Remote,2,29,4.6,Analytics,Retail,On Hold
6168,Data Analyst,FutureAI,Mumbai,,0-2,"SQL, Excel, Azure",B.Tech,Contract,176,341,3.5,Data Engineering,Retail,On Hold
6169,SQL Developer,FutureAI,Delhi,,3-6,"SQL, Statistics, Machine Learning, Pandas, Python",BSc,Remote,63,415,4.8,IT,Retail,Closed
6170,BI Developer,InsightIQ,Hyderabad,1705877,0-2,"Azure, Statistics, NumPy",BCA,Internship,119,408,3.2,Business,Finance,Open
6171,Business Analyst,SmartSoft,Delhi,1587926,3-6,"Excel, Tableau, Power BI, Statistics",MCA,Internship,42,427,3.2,Business,IT,Open
6172,BI Developer,ByteWorks,Pune,1715879,,"Python, Statistics, Tableau, Power BI",BCA,Contract,59,415,3.6,Analytics,Healthcare,Closed
6173,Data Scientist,ByteWorks,Bengaluru,1457836,0-2,"Statistics, Tableau, Power BI, Azure, SQL, Pandas",BCA,Contract,118,2,3.3,AI,Finance,Closed
6174,Data Engineer,DataCorp,Hyderabad,764318,5+,"Power BI, Azure, NumPy, Tableau, Excel",BCA,Internship,145,280,3.0,IT,Retail,On Hold
6175,ML Engineer,FutureAI,Mumbai,,5+,"Machine Learning, Excel, NumPy, Power BI, Tableau",M.Tech,Remote,24,316,3.3,Analytics,Finance,On Hold
6176,Data Engineer,TechNova,Delhi,,2-5,"Excel, Python, NumPy, SQL, Statistics, Machine Learning",BSc,Contract,179,15,3.3,Business,Retail,On Hold
6177,Business Analyst,InsightIQ,Pune,1116288,1-3,"Excel, Tableau, Statistics, SQL, Power BI",M.Tech,Remote,164,83,3.3,Business,IT,Closed
6178,Power BI Developer,SmartSoft,Chennai,11.6 LPA,1-3,"Pandas, Statistics, Azure, NumPy, Machine Learning, SQL",BCA,Internship,146,100,2.5,Analytics,Finance,On Hold
6179,Business Analyst,FutureAI,Delhi,,1-3,"Tableau, Pandas, Azure, Excel, NumPy",MCA,Contract,9,30,4.3,Analytics,Healthcare,Closed
6180,Data Analyst,SmartSoft,Indore,,2-5,"Pandas, SQL, Tableau",M.Tech,Remote,11,271,3.4,IT,Finance,Open
6181,Data Scientist,TechNova,Bengaluru,763765,2-5,"Azure, Pandas, Power BI, Machine Learning",BCA,Internship,137,457,3.8,Analytics,Retail,Closed
6182,BI Developer,VisionData,Hyderabad,438400,1-3,"Azure, Tableau, Excel",MCA,Internship,61,395,3.3,Data Engineering,Retail,Closed
6183,Data Scientist,AnalyticsHub,Delhi,1347664,3-6,"Azure, Python, Statistics, Pandas, Tableau, Power BI",MCA,Remote,35,209,4.2,Data Engineering,Finance,On Hold
6184,ML Engineer,SmartSoft,hyderabad ,4.8 LPA,3-6,"Excel, SQL, NumPy, Statistics",MCA,Contract,107,371,2.7,Data Engineering,Retail,Open
6185,Business Analyst,AnalyticsHub,Delhi,5.8 LPA,,"Tableau, NumPy, Machine Learning, Azure",BSc,Remote,125,343,4.1,AI,Finance,Open
6186,Data Engineer,DataCorp, indore ,,5+,"Machine Learning, Excel, Pandas",M.Tech,Remote,115,66,3.2,IT,IT,Open
6187,Business Analyst,DataCorp,PUNE,5.2 LPA,,"Machine Learning, NumPy, Azure, Power BI, SQL, Pandas",B.Tech,Internship,115,88,2.9,Analytics,Healthcare,Closed
6188,BI Developer,VisionData,hyderabad ,12.4 LPA,5+,"SQL, Machine Learning, Pandas, Power BI, Tableau, Excel",BCA,Internship,139,62,3.1,Data Engineering,Finance,Open
6189,Data Scientist,SmartSoft,Pune,1080386,2-5,"Machine Learning, Power BI, Python, Tableau, Statistics, Excel",BCA,Remote,4,356,2.9,Business,Finance,On Hold
6190,Power BI Developer,InsightIQ,Bengaluru,,0-2,"SQL, Excel, NumPy",BCA,Contract,78,363,4.1,AI,E-commerce,Closed
6191,Data Engineer,InsightIQ,Bhopal,1075930,,"NumPy, Pandas, SQL, Machine Learning, Excel, Python",M.Tech,Remote,36,129,4.9,AI,Retail,Closed
6192,Data Scientist,SmartSoft,Indore,3.9 LPA,2-5,"Python, Pandas, SQL",B.Tech,Full Time,98,27,3.1,AI,Healthcare,Closed
6193,Data Scientist,TechNova,Pune,1413421,2-5,"Pandas, SQL, Python, Tableau, Statistics",M.Tech,Internship,168,193,4.3,Data Engineering,E-commerce,Open
6194,ML Engineer,DataCorp,Hyderabad,,5+,"Python, Excel, Power BI, Azure, Pandas",BCA,Full Time,76,454,3.7,Analytics,Finance,On Hold
6195,SQL Developer,VisionData,Pune,,2-5,"Tableau, Excel, Statistics, Machine Learning",B.Tech,Remote,12,411,3.1,IT,Healthcare,Closed
6196,SQL Developer,TechNova,Hyderabad,,0-2,"Power BI, Python, Tableau",M.Tech,Contract,65,173,3.2,IT,Finance,Closed
6197,Data Analyst,DataCorp,Bengaluru,1751315,0-2,"Excel, NumPy, Power BI, Pandas",M.Tech,Remote,136,88,3.6,IT,E-commerce,Open
6198,SQL Developer,VisionData,Hyderabad,,3-6,"Power BI, Azure, Statistics, Pandas, Python",B.Tech,Full Time,57,207,4.4,Data Engineering,Healthcare,On Hold
6199,SQL Developer,VisionData,Bengaluru,5.0 LPA,Fresher,"Machine Learning, Statistics, Tableau, Python, Pandas, Excel",M.Tech,Full Time,27,291,4.7,Analytics,E-commerce,Closed
6200,ml engineer ,TechNova,Mumbai,,Fresher,"Excel, NumPy, SQL",B.Tech,Contract,151,195,4.8,Business,E-commerce,Open
6201,Data Scientist,FutureAI,hyderabad ,13.7 LPA,0-2,"SQL, Statistics, Machine Learning, Tableau, Power BI, Pandas",MCA,Contract,154,77,3.4,Business,IT,Closed
6202,Data Engineer,VisionData,Delhi,,2-5,"Python, Machine Learning, Azure, Pandas",BCA,Contract,166,43,4.7,Data Engineering,Retail,Closed
6203,Data Analyst,VisionData,Chennai,1305914,3-6,"Excel, SQL, Power BI",BSc,Full Time,120,283,3.7,IT,Healthcare,On Hold
6204,Data Engineer,VisionData,Delhi,,2-5,"SQL, Python, Statistics",MCA,Contract,92,393,4.8,Data Engineering,IT,Open
6205,Data Scientist,DataCorp,Delhi,1237671,0-2,"Azure, Machine Learning, NumPy, Pandas, Excel",B.Tech,Remote,95,6,4.9,Data Engineering,E-commerce,Closed
6206,Data Engineer,FutureAI,PUNE,1587604,Fresher,"Power BI, Statistics, Tableau",BSc,Full Time,99,263,4.0,Business,Healthcare,On Hold
6207,ML Engineer,TechNova,Delhi,,0-2,"NumPy, Azure, Excel",MCA,Contract,173,478,3.1,Data Engineering,Finance,On Hold
6208,Data Engineer,DataCorp,Pune,,5+,"Python, SQL, Tableau, Power BI",BSc,Contract,52,202,4.2,AI,Healthcare,On Hold
6209,business analyst ,TechNova,Pune,1458033,2-5,"Statistics, SQL, Power BI, NumPy, Excel",BSc,Contract,154,239,3.5,Analytics,IT,Open
6210,Data Engineer,ByteWorks,Bhopal,,1-3,"Pandas, Tableau, NumPy, Azure, SQL",M.Tech,Remote,55,90,4.7,IT,E-commerce,Open
6211,sql developer ,VisionData,Delhi,378696,2-5,"Machine Learning, Power BI, Python, NumPy, Azure, Tableau",B.Tech,Contract,39,198,3.2,Business,IT,Closed
6212,Power BI Developer,FutureAI,Pune,384714,0-2,"Statistics, Python, Pandas, Excel, Power BI, Azure",MCA,Contract,94,186,3.5,AI,Healthcare,Open
6213,Data Scientist,VisionData,Chennai,,5+,"Pandas, Machine Learning, Python, Excel",BCA,Contract,149,473,3.3,IT,Healthcare,On Hold
6214,power bi developer ,InsightIQ,Chennai,789527,1-3,"Machine Learning, Pandas, SQL, Python",B.Tech,Remote,91,347,4.6,Business,Finance,On Hold
6215,Data Analyst,InsightIQ, indore ,,Fresher,"Azure, Power BI, Excel, Machine Learning, SQL",MCA,Remote,67,124,3.5,AI,E-commerce,Closed
6216,BI Developer,TechNova,Pune,17.3 LPA,Fresher,"NumPy, Excel, SQL, Power BI, Tableau, Statistics",M.Tech,Full Time,49,60,3.3,AI,IT,On Hold
6217,Data Analyst,TechNova,PUNE,1386263,0-2,"NumPy, Tableau, Power BI, Pandas, Statistics",M.Tech,Internship,152,373,4.0,IT,IT,Open
6218,ML Engineer,DataCorp,Mumbai,,2-5,"NumPy, Azure, Pandas, Statistics",BSc,Contract,88,378,2.7,IT,Healthcare,Open
6219,BI Developer,AnalyticsHub,Chennai,733219,2-5,"Python, Pandas, Azure, Excel, Statistics, NumPy",BCA,Internship,85,422,3.6,IT,Finance,Closed
