Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
8542,Business Analyst   ,DataCorp    ,Bhopal    ,818500,1-3    ,"SQL, Pandas, Machine Learning                                 ",B.Tech,Full Time ,57,125,4.3,IT              ,Healthcare,Closed 
8543,Data Scientist     ,SmartSoft   ,Bhopal    ,1049200,1-3    ,"NumPy, Azure, Tableau, SQL, Pandas, Excel                     ",BCA   ,Contract  ,134,257,4.2,Analytics       ,Healthcare,On Hold
8546,Data Analyst       ,TechNova    ,Mumbai    ,878200,5+     ,"Azure, SQL, Machine Learning, Pandas, Python, Tableau         ",BSc   ,Internship,171,244,4.4,Data Engineering,Finance   ,On Hold
8549,Data Engineer      ,AnalyticsHub,Pune      ,1200700,3-6    ,"Machine Learning, Power BI, NumPy                             ",BCA   ,Full Time ,128,433,3.4,IT              ,Healthcare,Open   
8550,Power BI Developer ,FutureAI    ,Bhopal    ,904400,3-6    ,"SQL, Azure, Excel, Tableau                                    ",BCA   ,Internship,147,191,3.1,Business        ,IT        ,Closed 
8554,ML Engineer        ,ByteWorks   ,Chennai   ,678200,Fresher,"Excel, Power BI, Tableau                                      ",MCA   ,Remote    ,141,11,4.5,Business        ,E-commerce,Closed 
8555,Data Analyst       ,ByteWorks   ,Bengaluru ,594300,1-3    ,"Tableau, NumPy, Azure, Power BI, Python, Excel                ",BSc   ,Internship,133,404,3.8,AI              ,E-commerce,Open   
8556,Business Analyst   ,DataCorp    ,Bhopal    ,741300,0-2    ,"Machine Learning, Azure, NumPy                                ",MCA   ,Contract  ,113,313,3.2,IT              ,Retail    ,Open   
8557,Power BI Developer ,InsightIQ   ,Indore    ,786300,Fresher,"Tableau, Machine Learning, Python                             ",BCA   ,Remote    ,11,328,2.7,Business        ,IT        ,On Hold
8559,Data Scientist     ,VisionData  ,Bengaluru ,1101600,2-5    ,"Excel, Statistics, Power BI, Machine Learning, Pandas, Azure  ",BSc   ,Remote    ,134,460,3.1,Business        ,E-commerce,On Hold
8560,BI Developer       ,InsightIQ   ,Bhopal    ,931500,1-3    ,"SQL, Pandas, Excel, Python                                    ",BSc   ,Contract  ,71,286,4.3,Business        ,Retail    ,On Hold
8562,ML Engineer        ,DataCorp    ,Mumbai    ,677300,Fresher,"Python, Power BI, NumPy                                       ",BCA   ,Full Time ,150,290,3.2,IT              ,E-commerce,Closed 
8563,Data Engineer      ,DataCorp    ,Bengaluru ,1046300,0-2    ,"SQL, Power BI, Excel, Tableau                                 ",M.Tech,Full Time ,102,107,3.9,Analytics       ,E-commerce,Open   
8565,Power BI Developer ,SmartSoft   ,Hyderabad ,769300,Fresher,"Statistics, Tableau, Machine Learning                         ",M.Tech,Remote    ,110,395,3.9,IT              ,Retail    ,On Hold
8566,Data Scientist     ,InsightIQ   ,Pune      ,1130800,3-6    ,"Pandas, NumPy, Azure                                          ",BCA   ,Full Time ,144,90,3.5,AI              ,Healthcare,Closed 
8568,Power BI Developer ,TechNova    ,Chennai   ,463500,Fresher,"Excel, Power BI, SQL                                          ",B.Tech,Internship,168,269,3.3,Analytics       ,IT        ,Closed 
8570,BI Developer       ,SmartSoft   ,Mumbai    ,622600,Fresher,"Tableau, Excel, Statistics, Power BI, Pandas                  ",B.Tech,Internship,134,216,4.5,AI              ,E-commerce,On Hold
8571,Data Scientist     ,ByteWorks   ,Bhopal    ,974000,0-2    ,"Tableau, Power BI, SQL, Machine Learning, NumPy, Python       ",MCA   ,Contract  ,135,207,4.2,Data Engineering,Retail    ,Closed 
8572,Data Analyst       ,ByteWorks   ,Bengaluru ,1037800,2-5    ,"Machine Learning, Pandas, Azure                               ",B.Tech,Contract  ,53,295,5.0,Business        ,E-commerce,Open   
8575,Data Engineer      ,ByteWorks   ,Pune      ,920600,0-2    ,"Machine Learning, Tableau, Statistics, Excel, Pandas, SQL     ",M.Tech,Full Time ,105,23,4.3,Business        ,Healthcare,On Hold
8576,Data Analyst       ,AnalyticsHub,Chennai   ,581300,2-5    ,"Statistics, Power BI, Pandas, NumPy                           ",BCA   ,Remote    ,176,465,2.5,Data Engineering,Finance   ,Closed 
8578,SQL Developer      ,ByteWorks   ,Bengaluru ,927900,2-5    ,"Power BI, Azure, SQL, Pandas                                  ",BCA   ,Internship,73,453,5.0,Data Engineering,Retail    ,Closed 
8579,Data Engineer      ,FutureAI    ,Mumbai    ,821800,1-3    ,"SQL, Pandas, Power BI, Excel, Statistics                      ",BSc   ,Full Time ,157,245,2.9,Analytics       ,Healthcare,On Hold
8580,SQL Developer      ,VisionData  ,Bengaluru ,760800,2-5    ,"SQL, Machine Learning, Excel, NumPy, Python                   ",BSc   ,Internship,74,115,3.4,Analytics       ,Retail    ,On Hold
8581,Power BI Developer ,FutureAI    ,Pune      ,800300,Fresher,"Tableau, Azure, SQL, Excel, Python                            ",M.Tech,Full Time ,3,497,2.6,Analytics       ,IT        ,Open   
8584,SQL Developer      ,ByteWorks   ,Delhi     ,793700,0-2    ,"Excel, Tableau, Machine Learning, NumPy                       ",M.Tech,Full Time ,147,121,4.9,Business        ,E-commerce,On Hold
8586,Business Analyst   ,ByteWorks   ,Pune      ,983200,3-6    ,"Pandas, Excel, Machine Learning, Power BI                     ",B.Tech,Contract  ,148,413,3.1,IT              ,Finance   ,On Hold
8588,Power BI Developer ,FutureAI    ,Bengaluru ,1112700,3-6    ,"Pandas, SQL, Azure, Machine Learning                          ",B.Tech,Contract  ,69,498,3.9,AI              ,E-commerce,Closed 
8591,BI Developer       ,ByteWorks   ,Pune      ,876000,Fresher,"Pandas, Excel, Machine Learning, NumPy, Python                ",BSc   ,Contract  ,109,487,4.6,Data Engineering,Finance   ,Open   
8592,BI Developer       ,FutureAI    ,Chennai   ,691100,Fresher,"Azure, Statistics, Tableau, NumPy                             ",MCA   ,Full Time ,91,111,2.5,AI              ,E-commerce,Closed 
8595,Data Engineer      ,DataCorp    ,Delhi     ,1207400,5+     ,"SQL, Python, NumPy                                            ",BCA   ,Remote    ,115,106,3.1,Business        ,E-commerce,On Hold
8600,ML Engineer        ,SmartSoft   ,Chennai   ,1047200,5+     ,"SQL, Azure, Power BI, Tableau, NumPy                          ",BCA   ,Remote    ,108,104,3.0,Data Engineering,Healthcare,Closed 
8604,SQL Developer      ,TechNova    ,Chennai   ,619100,Fresher,"Tableau, Statistics, Python                                   ",MCA   ,Internship,34,98,2.9,Business        ,Retail    ,Closed 
8608,Data Analyst       ,VisionData  ,Chennai   ,582800,Fresher,"Machine Learning, Python, Tableau, Statistics                 ",BCA   ,Full Time ,152,409,3.7,AI              ,Healthcare,Open   
8609,SQL Developer      ,TechNova    ,Bhopal    ,661700,Fresher,"Excel, SQL, Tableau, Power BI                                 ",M.Tech,Internship,37,42,4.2,Business        ,E-commerce,On Hold
8610,Data Analyst       ,ByteWorks   ,Mumbai    ,432200,Fresher,"NumPy, Power BI, SQL, Tableau                                 ",BSc   ,Internship,180,188,4.9,IT              ,IT        ,On Hold
8615,Business Analyst   ,InsightIQ   ,Hyderabad ,894900,2-5    ,"Pandas, Tableau, NumPy                                        ",BSc   ,Contract  ,46,2,3.0,IT              ,IT        ,On Hold
8616,BI Developer       ,ByteWorks   ,Delhi     ,1108500,3-6    ,"Power BI, Azure, Pandas, Machine Learning                     ",B.Tech,Remote    ,78,78,4.5,IT              ,IT        ,Closed 
8617,ML Engineer        ,SmartSoft   ,Hyderabad ,425100,Fresher,"Pandas, SQL, Statistics, NumPy, Excel                         ",MCA   ,Internship,105,72,3.1,IT              ,Finance   ,On Hold
8619,SQL Developer      ,TechNova    ,Chennai   ,727500,Fresher,"Tableau, NumPy, Machine Learning, Power BI                    ",M.Tech,Full Time ,86,234,3.4,IT              ,Finance   ,On Hold
8621,Data Scientist     ,TechNova    ,Chennai   ,1138700,1-3    ,"SQL, Azure, Machine Learning, NumPy                           ",B.Tech,Remote    ,74,138,3.1,AI              ,IT        ,Open   
8623,BI Developer       ,InsightIQ   ,Bhopal    ,762400,0-2    ,"Statistics, SQL, Azure, Python, Tableau, NumPy                ",MCA   ,Contract  ,172,495,4.3,AI              ,Retail    ,Open   
8629,Data Engineer      ,FutureAI    ,Pune      ,864200,Fresher,"Machine Learning, Python, Statistics, Excel                   ",BSc   ,Full Time ,175,231,4.4,Business        ,Finance   ,On Hold
8632,ML Engineer        ,TechNova    ,Hyderabad ,902200,2-5    ,"Azure, Machine Learning, SQL, Tableau, Power BI               ",BCA   ,Full Time ,70,314,2.7,Business        ,Retail    ,Closed 
8634,Business Analyst   ,TechNova    ,Hyderabad ,676700,Fresher,"Power BI, Machine Learning, Statistics, Pandas, NumPy, Azure  ",M.Tech,Full Time ,99,155,4.9,IT              ,Healthcare,Closed 
8635,BI Developer       ,FutureAI    ,Delhi     ,1120300,2-5    ,"Python, Power BI, Azure, Statistics                           ",MCA   ,Remote    ,19,366,4.3,Data Engineering,E-commerce,Closed 
8637,Power BI Developer ,FutureAI    ,Pune      ,823700,0-2    ,"Excel, Tableau, Python, SQL                                   ",B.Tech,Full Time ,91,295,3.0,IT              ,Healthcare,Open   
8638,SQL Developer      ,TechNova    ,Hyderabad ,844800,0-2    ,"NumPy, Machine Learning, Statistics                           ",MCA   ,Remote    ,57,464,3.7,AI              ,Healthcare,On Hold
8640,SQL Developer      ,AnalyticsHub,Pune      ,951800,1-3    ,"NumPy, Power BI, SQL, Python, Excel                           ",BCA   ,Full Time ,2,138,4.1,IT              ,Finance   ,On Hold
8643,Data Analyst       ,AnalyticsHub,Indore    ,604900,Fresher,"Excel, Machine Learning, Python, Tableau, Power BI, SQL       ",BCA   ,Contract  ,116,129,3.5,Data Engineering,Finance   ,On Hold
8647,Data Engineer      ,ByteWorks   ,Hyderabad ,971500,0-2    ,"Tableau, Pandas, SQL, Statistics, NumPy                       ",B.Tech,Contract  ,12,290,2.6,Business        ,E-commerce,On Hold
8648,ML Engineer        ,DataCorp    ,Delhi     ,709500,Fresher,"Python, Machine Learning, SQL, Statistics                     ",MCA   ,Remote    ,112,293,3.3,IT              ,IT        ,On Hold
8649,BI Developer       ,FutureAI    ,Hyderabad ,731200,Fresher,"Tableau, Machine Learning, NumPy                              ",BCA   ,Contract  ,108,0,4.3,AI              ,Retail    ,Open   
8650,Data Scientist     ,FutureAI    ,Indore    ,1021000,Fresher,"Python, Excel, NumPy, Power BI                                ",BSc   ,Contract  ,55,382,3.6,Business        ,Healthcare,On Hold
8651,Data Analyst       ,TechNova    ,Bengaluru ,663800,1-3    ,"Pandas, Tableau, NumPy                                        ",B.Tech,Internship,64,368,5.0,Analytics       ,Healthcare,On Hold
8652,Data Scientist     ,DataCorp    ,Bhopal    ,1272500,3-6    ,"Azure, Pandas, Power BI, Machine Learning                     ",BSc   ,Remote    ,127,238,4.7,Analytics       ,Healthcare,On Hold
8655,ML Engineer        ,InsightIQ   ,Bhopal    ,917300,1-3    ,"Pandas, NumPy, Statistics                                     ",MCA   ,Contract  ,98,284,4.3,AI              ,Finance   ,On Hold
8656,Data Scientist     ,AnalyticsHub,Bhopal    ,848400,Fresher,"Pandas, Python, Statistics, Excel, Power BI, NumPy            ",M.Tech,Internship,11,2,4.0,IT              ,Finance   ,On Hold
8666,Power BI Developer ,SmartSoft   ,Mumbai    ,991200,2-5    ,"Tableau, Python, Power BI                                     ",MCA   ,Contract  ,112,13,4.6,Analytics       ,E-commerce,On Hold
8668,SQL Developer      ,SmartSoft   ,Indore    ,843800,0-2    ,"Statistics, NumPy, Excel, Pandas, SQL                         ",BSc   ,Contract  ,18,445,4.1,AI              ,E-commerce,Closed 
8670,Data Scientist     ,DataCorp    ,Delhi     ,809700,Fresher,"NumPy, Python, Tableau, Statistics                            ",BCA   ,Internship,148,6,4.9,AI              ,Retail    ,Open   
8673,Power BI Developer ,AnalyticsHub,Hyderabad ,830100,Fresher,"Azure, NumPy, Tableau, Python, Machine Learning               ",MCA   ,Full Time ,66,413,3.5,Data Engineering,IT        ,Open   
8674,Power BI Developer ,TechNova    ,Bengaluru ,954400,5+     ,"Machine Learning, Pandas, Tableau, Azure                      ",BSc   ,Internship,153,375,2.8,AI              ,E-commerce,On Hold
8677,Business Analyst   ,ByteWorks   ,Pune      ,1113200,5+     ,"Statistics, Machine Learning, Excel, NumPy, Tableau, Azure    ",B.Tech,Remote    ,156,174,4.0,Data Engineering,Finance   ,On Hold
8678,Business Analyst   ,AnalyticsHub,Pune      ,866900,0-2    ,"NumPy, SQL, Pandas, Excel, Power BI, Tableau                  ",BSc   ,Full Time ,20,314,4.2,Business        ,Retail    ,On Hold
8679,ML Engineer        ,InsightIQ   ,Indore    ,894800,Fresher,"Machine Learning, Azure, Pandas                               ",BCA   ,Remote    ,63,207,4.9,Business        ,IT        ,Closed 
8680,Power BI Developer ,SmartSoft   ,Chennai   ,768500,1-3    ,"Excel, Machine Learning, Azure, Python, Power BI              ",M.Tech,Remote    ,143,368,2.9,IT              ,Finance   ,On Hold
8686,Business Analyst   ,SmartSoft   ,Chennai   ,798800,2-5    ,"Tableau, Pandas, Excel, Python, Azure, Statistics             ",M.Tech,Internship,25,40,4.0,Analytics       ,IT        ,Closed 
8687,Data Analyst       ,FutureAI    ,Pune      ,734400,3-6    ,"NumPy, Python, Machine Learning, Tableau, Pandas, Power BI    ",M.Tech,Internship,50,10,3.4,Business        ,Healthcare,Closed 
8691,ML Engineer        ,ByteWorks   ,Indore    ,827800,1-3    ,"Tableau, Machine Learning, Excel, SQL, Pandas                 ",MCA   ,Remote    ,70,353,2.6,AI              ,E-commerce,On Hold
8693,ML Engineer        ,SmartSoft   ,Chennai   ,770400,1-3    ,"Python, Power BI, Machine Learning                            ",BCA   ,Remote    ,154,248,3.4,Data Engineering,Finance   ,On Hold
8695,BI Developer       ,VisionData  ,Pune      ,1139800,3-6    ,"Power BI, Machine Learning, Python, NumPy, Azure              ",BCA   ,Full Time ,122,437,5.0,Business        ,Healthcare,On Hold
8699,Data Engineer      ,AnalyticsHub,Indore    ,855800,1-3    ,"Machine Learning, Azure, Excel, Statistics, Power BI, SQL     ",BSc   ,Internship,56,365,3.7,Analytics       ,E-commerce,Closed 
8702,Power BI Developer ,ByteWorks   ,Delhi     ,1026000,5+     ,"Azure, Python, NumPy, Statistics                              ",M.Tech,Internship,125,147,2.8,Analytics       ,IT        ,Open   
8707,Power BI Developer ,SmartSoft   ,Bengaluru ,857200,Fresher,"SQL, Azure, Power BI, NumPy, Tableau, Excel                   ",MCA   ,Remote    ,91,302,4.1,Analytics       ,Retail    ,Open   
8709,Data Engineer      ,DataCorp    ,Mumbai    ,1054100,Fresher,"Statistics, Azure, Excel, SQL, Machine Learning               ",BSc   ,Remote    ,3,284,3.3,Data Engineering,E-commerce,Open   
8710,BI Developer       ,DataCorp    ,Indore    ,684400,Fresher,"Power BI, Statistics, SQL                                     ",BSc   ,Remote    ,94,303,3.5,Data Engineering,Finance   ,Closed 
8712,Business Analyst   ,FutureAI    ,Hyderabad ,453000,Fresher,"Pandas, Power BI, Statistics, Machine Learning, Azure         ",BCA   ,Internship,47,116,2.7,AI              ,Healthcare,Closed 
8713,BI Developer       ,SmartSoft   ,Bhopal    ,774600,Fresher,"Tableau, Statistics, Power BI, Excel, Machine Learning        ",BCA   ,Remote    ,97,350,2.9,IT              ,Retail    ,Open   
8716,ML Engineer        ,ByteWorks   ,Chennai   ,1061400,2-5    ,"Statistics, Excel, SQL, NumPy, Python, Azure                  ",BCA   ,Contract  ,82,29,4.2,Business        ,IT        ,Closed 
8720,Data Scientist     ,DataCorp    ,Chennai   ,932600,2-5    ,"Python, Statistics, Excel, Tableau, Power BI                  ",BSc   ,Internship,171,456,3.2,Analytics       ,Retail    ,On Hold
8723,Data Analyst       ,VisionData  ,Pune      ,978900,1-3    ,"Python, Pandas, Azure, Machine Learning                       ",M.Tech,Contract  ,1,330,3.8,AI              ,E-commerce,Open   
8724,Data Analyst       ,VisionData  ,Mumbai    ,959100,3-6    ,"Power BI, SQL, NumPy                                          ",BSc   ,Contract  ,79,3,2.9,Data Engineering,IT        ,On Hold
8725,Business Analyst   ,TechNova    ,Mumbai    ,733200,1-3    ,"NumPy, Machine Learning, Excel, Power BI, Azure               ",M.Tech,Remote    ,178,149,4.0,AI              ,Retail    ,On Hold
8726,Data Engineer      ,ByteWorks   ,Chennai   ,761100,1-3    ,"NumPy, Pandas, Machine Learning, Statistics, Tableau, Python  ",BCA   ,Internship,168,366,3.7,IT              ,Healthcare,Closed 
8727,Power BI Developer ,TechNova    ,Chennai   ,775400,1-3    ,"Tableau, Excel, SQL, NumPy                                    ",B.Tech,Remote    ,117,183,2.9,IT              ,Retail    ,Closed 
8730,Data Scientist     ,FutureAI    ,Mumbai    ,1305800,3-6    ,"NumPy, Excel, Tableau, Pandas, SQL, Power BI                  ",B.Tech,Remote    ,139,474,4.5,Data Engineering,IT        ,Open   
8732,Data Scientist     ,TechNova    ,Bhopal    ,959100,2-5    ,"SQL, Machine Learning, Statistics, Tableau, Power BI, Pandas  ",BSc   ,Remote    ,164,411,2.6,Data Engineering,Finance   ,Closed 
